Rt,Inst,home,an_inc,ver,pur,dti,del,pb_rc,rev_bal,rev_util,class
0.1442,51.58,RENT,75764,Verified,car,11.4,0,0,457,0.18,Paid
0.1505,294.88,OWN,22000,Not Verified,debt_consolidation,13.75,0,0,11131,0.577,Notpaid
0.1221,666.3,MORTGAGE,120000,Verified,small_business,8.22,0,0,3606,0.045,Paid
0.1505,260.19,MORTGAGE,234600,Source Verified,other,15.01,0,0,82153,0.881,Paid
0.1253,167.34,MORTGAGE,105000,Not Verified,small_business,23.9,0,0,70432,0.893,Paid
0.0932,191.69,MORTGAGE,57000,Not Verified,moving,11.56,0,0,14650,0.245,Paid
0.0932,191.69,MORTGAGE,67000,Not Verified,credit_card,19.45,0,0,42518,0.689,Paid
0.1474,120.88,MORTGAGE,97992,Not Verified,other,19.94,0,0,36162,0.895,Notpaid
0.1347,542.77,MORTGAGE,210000,Verified,home_improvement,14.93,0,0,46392,0.811,Paid
0.1411,410.75,RENT,62204,Verified,debt_consolidation,22.03,0,0,4532,0.324,Paid
0.0963,513.51,MORTGAGE,120000,Not Verified,small_business,2.5,0,0,8823,0.074,Paid
0.1221,666.3,RENT,51500,Source Verified,car,3.1,0,0,99,0.004,Paid
0.1379,340.76,RENT,34500,Not Verified,credit_card,14.71,0,0,8316,0.526,Paid
0.1695,356.27,RENT,60000,Verified,small_business,11.18,0,0,6070,0.88,Paid
0.06,91.27,RENT,17916,Not Verified,educational,5.69,0,0,859,0.107,Paid
0.1505,477.01,RENT,30000,Not Verified,small_business,17.96,0,0,5269,0.151,Notpaid
0.1474,690.74,RENT,45000,Verified,other,9.31,0,0,1483,0.042,Paid
0.1379,391.87,MORTGAGE,45900,Not Verified,debt_consolidation,10.3,3,0,11361,0.353,Paid
0.1568,113.76,MORTGAGE,12000,Not Verified,educational,11.8,0,0,3352,0.798,Notpaid
0.1221,399.78,RENT,60000,Source Verified,credit_card,16.16,0,0,24904,0.664,Paid
0.1632,474.97,RENT,87805,Verified,debt_consolidation,18.64,1,0,6021,0.579,Paid
0.1442,687.66,RENT,72000,Verified,debt_consolidation,23.25,0,0,18789,0.52,Paid
0.1284,504.27,RENT,65000,Not Verified,credit_card,6.65,0,0,27201,0.574,Paid
0.1726,894.61,MORTGAGE,265000,Source Verified,debt_consolidation,12.76,0,0,35172,0.953,Notpaid
0.1284,84.05,MORTGAGE,43000,Not Verified,debt_consolidation,8.76,0,0,1580,0.14,Paid
0.1284,672.36,MORTGAGE,87988.32,Source Verified,other,1.95,0,0,45210,0.038,Paid
0.1505,693.83,OTHER,79404,Verified,debt_consolidation,15.32,0,0,18636,0.811,Paid
0.0932,159.74,MORTGAGE,25000,Source Verified,home_improvement,3.89,0,0,3901,0.106,Paid
0.0768,374.29,MORTGAGE,69996,Verified,car,12.62,0,0,16810,0.323,Notpaid
0.0737,248.37,MORTGAGE,65004,Source Verified,car,2.77,0,0,31939,0.532,Notpaid
0.1537,104.54,RENT,60000,Not Verified,wedding,1,0,0,1048,0.318,Notpaid
0.08,156.69,RENT,55000,Not Verified,other,9.05,0,0,1012,0.101,Paid
0.1442,687.66,MORTGAGE,259000,Not Verified,major_purchase,16.97,0,0,58981,0.849,Paid
0.0932,63.9,RENT,56496,Not Verified,major_purchase,5.71,0,0,21,0.004,Paid
0.0963,320.95,RENT,40000,Source Verified,debt_consolidation,12.81,0,0,7108,0.183,Paid
0.08,125.35,MORTGAGE,69996,Verified,home_improvement,8.78,0,0,3008,0.087,Paid
0.1221,499.73,MORTGAGE,103363,Not Verified,small_business,8.57,0,0,11700,0.425,Paid
0.1379,272.61,OWN,21000,Verified,major_purchase,11.43,0,0,5142,0.463,Paid
0.08,263.23,MORTGAGE,70000,Verified,house,3.05,0,0,1506,0.066,Paid
0.0963,320.95,MORTGAGE,50280,Verified,debt_consolidation,13.77,0,1,1251,0.055,Paid
0.1347,407.08,MORTGAGE,25568,Source Verified,debt_consolidation,9.2,0,0,11377,0.948,Notpaid
0.1411,342.29,MORTGAGE,160000,Verified,vacation,9.27,1,0,10843,0.686,Notpaid
0.0932,527.13,RENT,63504,Verified,car,8.35,0,0,41921,0.852,Notpaid
0.1411,232.76,RENT,37500,Not Verified,small_business,10.3,1,0,1356,0.174,Paid
0.0963,385.14,RENT,55032,Not Verified,credit_card,21.17,0,0,25133,0.388,Paid
0.1632,331.95,RENT,50000,Not Verified,wedding,1.46,0,0,4700,0.516,Paid
0.1347,407.08,RENT,60000,Not Verified,debt_consolidation,15.12,0,0,12540,0.543,Paid
0.1189,198.99,RENT,66000,Not Verified,other,21.07,0,0,18136,0.447,Paid
0.08,172.35,MORTGAGE,81000,Not Verified,other,9.87,0,0,4590,0.147,Paid
0.1221,258.2,MORTGAGE,41700,Not Verified,credit_card,17.78,0,0,14610,0.769,Notpaid
0.1347,237.46,RENT,37120,Source Verified,debt_consolidation,14.71,0,0,3915,0.932,Paid
0.16,404.31,RENT,34928.12,Source Verified,debt_consolidation,21.09,0,0,22416,0.67,Paid
0.1284,537.89,RENT,41900,Verified,debt_consolidation,10.37,0,0,16016,0.847,Paid
0.1284,64.72,MORTGAGE,15000,Not Verified,other,10.48,0,0,653,0.037,Paid
0.1221,632.99,MORTGAGE,105000,Not Verified,small_business,15.51,0,0,49836,0.421,Paid
0.1316,844.26,MORTGAGE,125000,Verified,credit_card,8.24,0,0,14323,0.503,Notpaid
0.1537,261.35,RENT,35004,Source Verified,debt_consolidation,24.61,0,0,1685,0.383,Paid
0.1568,245.02,RENT,25200,Verified,medical,5.57,0,0,4748,0.533,Paid
0.1632,529.71,RENT,65000,Not Verified,other,16.39,0,0,7467,0.488,Paid
0.0768,311.91,RENT,24000,Not Verified,car,0,0,0,400,0.067,Paid
0.1316,168.86,RENT,33000,Not Verified,debt_consolidation,14,0,1,4536,0.331,Paid
0.1474,276.3,OWN,45000,Not Verified,debt_consolidation,24.08,0,1,8441,0.665,Paid
0.08,172.35,OWN,32004,Not Verified,debt_consolidation,19.2,0,0,6860,0.294,Paid
0.1632,247.2,RENT,55000,Source Verified,debt_consolidation,3.99,1,0,4747,0.931,Paid
0.0963,320.95,RENT,37965.24,Verified,debt_consolidation,15.05,0,0,1571,0.119,Paid
0.1568,245.02,RENT,46000,Not Verified,debt_consolidation,20.87,0,0,5546,0.973,Paid
0.1474,386.82,RENT,63800,Verified,wedding,16.21,0,0,10673,0.936,Paid
0.1284,806.83,RENT,75000,Verified,small_business,18.51,0,0,7815,0.061,Paid
0.08,470.05,RENT,70500,Not Verified,car,17.11,0,0,8952,0.223,Paid
0.08,100.28,RENT,44000,Verified,small_business,17.92,0,0,849,0.107,Paid
0.1316,362.19,RENT,55000,Not Verified,credit_card,12.09,0,0,20854,0.493,Paid
0.1253,117.14,RENT,35000,Not Verified,credit_card,13.39,0,0,7730,0.336,Paid
0.1221,599.67,RENT,52526,Not Verified,debt_consolidation,13.36,0,0,17064,0.567,Paid
0.1505,416.3,RENT,29000,Not Verified,small_business,2.48,0,2,4770,0.524,Paid
0.0963,160.48,RENT,76344,Not Verified,house,8.63,0,0,2602,0.51,Paid
0.1316,405.25,RENT,55000,Not Verified,major_purchase,13.16,0,0,9030,0.375,Paid
0.1568,525.03,MORTGAGE,113000,Not Verified,debt_consolidation,13.12,0,0,50910,0.326,Paid
0.1253,669.33,RENT,68000,Not Verified,debt_consolidation,18.23,0,0,25313,0.434,Paid
0.1379,374.84,RENT,69996,Not Verified,other,14.8,1,0,10619,0.478,Paid
0.1284,268.95,RENT,42000,Source Verified,debt_consolidation,14.2,0,0,8687,0.546,Paid
0.1221,666.3,MORTGAGE,85000,Not Verified,small_business,3.04,0,0,13893,0.187,Paid
0.1568,280.02,MORTGAGE,80000,Not Verified,debt_consolidation,16.3,0,0,10702,0.598,Paid
0.0768,49.91,RENT,23000,Verified,major_purchase,4.64,0,0,2753,0.093,Paid
0.0963,160.48,RENT,95004,Verified,credit_card,15.4,0,0,9347,0.41,Paid
0.08,313.37,RENT,84996,Not Verified,other,1.06,0,0,2227,0.054,Paid
0.1379,286.24,RENT,45000,Verified,debt_consolidation,24.75,0,0,1924,0.916,Notpaid
0.1189,530.63,OTHER,85000,Verified,small_business,2.61,0,0,29204,0.519,Paid
0.1316,379.92,RENT,75000,Source Verified,debt_consolidation,18.69,0,0,11197,0.817,Paid
0.1189,331.64,RENT,53000,Verified,moving,17.12,0,0,4435,0.591,Paid
0.1253,251,RENT,40000,Source Verified,small_business,12.87,0,0,298,0.01,Notpaid
0.1411,290.95,MORTGAGE,54996,Not Verified,home_improvement,1,0,0,3441,0.492,Notpaid
0.1442,498.55,RENT,30000,Source Verified,debt_consolidation,18.04,0,0,20392,0.94,Paid
0.0932,319.47,RENT,55000,Source Verified,moving,0.39,0,0,99,0.002,Paid
0.0737,372.55,MORTGAGE,50004,Not Verified,car,10.1,0,0,56348,0.337,Paid
0.0963,417.23,MORTGAGE,42000,Source Verified,small_business,16.14,0,0,0,0,Paid
0.08,188.02,RENT,60000,Not Verified,wedding,1.06,0,0,7161,0.164,Paid
0.1537,167.27,RENT,15996,Not Verified,other,9.98,0,0,1101,0.612,Paid
0.1253,435.07,RENT,65004,Not Verified,debt_consolidation,17.11,0,0,13407,0.448,Paid
0.0932,159.74,RENT,50000,Not Verified,small_business,17.57,0,0,7170,0.67,Paid
0.1474,51.81,RENT,38004,Verified,other,1.04,0,0,1781,0.594,Notpaid
0.1189,348.23,MORTGAGE,113000,Verified,credit_card,6.02,0,0,13610,0.431,Paid
0.1221,399.78,RENT,36000,Not Verified,car,20.33,0,0,24029,0.703,Paid
0.1347,447.78,RENT,40000,Source Verified,debt_consolidation,12.72,0,0,9721,0.309,Paid
0.1537,374.6,RENT,41000,Source Verified,debt_consolidation,23.33,0,0,21765,0.789,Paid
0.08,188.02,MORTGAGE,44500,Not Verified,debt_consolidation,6.44,0,0,5970,0.127,Paid
0.1316,287.05,MORTGAGE,75000,Not Verified,debt_consolidation,12.27,0,0,30532,0.537,Notpaid
0.1379,221.5,MORTGAGE,38004,Source Verified,other,23.37,1,0,12518,0.491,Paid
0.1379,204.46,RENT,26500,Not Verified,debt_consolidation,5.34,1,0,5177,0.125,Paid
0.1474,552.59,RENT,54396,Not Verified,debt_consolidation,9.13,0,0,17436,0.719,Paid
0.1253,836.66,RENT,150000,Verified,home_improvement,2.86,0,0,14911,0.34,Paid
0.16,147.67,RENT,26000,Not Verified,vacation,21.69,0,0,6154,0.993,Paid
0.1411,684.58,RENT,84996,Verified,wedding,19.27,0,0,17811,0.792,Paid
0.1663,567.52,MORTGAGE,70000,Verified,small_business,0.26,0,0,438,0.046,Paid
0.16,527.36,RENT,62000,Source Verified,debt_consolidation,7.88,0,0,15896,0.832,Notpaid
0.16,281.26,OTHER,38400,Source Verified,other,2.31,1,0,3292,0.588,Paid
0.1221,499.73,MORTGAGE,150000,Source Verified,wedding,17.84,0,0,0,0,Paid
0.1221,119.94,RENT,30000,Not Verified,vacation,0.6,0,0,90,0.018,Paid
0.1505,381.61,RENT,35000,Not Verified,debt_consolidation,7.78,0,0,9778,0.776,Paid
0.1284,504.27,MORTGAGE,102000,Not Verified,debt_consolidation,12.46,0,0,2,0.001,Paid
0.0932,207.66,RENT,31400,Not Verified,debt_consolidation,12.08,0,0,2530,0.632,Notpaid
0.1189,198.99,RENT,38004,Source Verified,debt_consolidation,22.58,0,0,17511,0.477,Paid
0.1474,86.35,OWN,17676,Not Verified,debt_consolidation,19.08,0,0,5002,0.321,Paid
0.1189,298.48,RENT,85000,Not Verified,credit_card,8.84,0,1,5390,0.272,Paid
0.1221,166.58,MORTGAGE,74000,Not Verified,small_business,17.56,0,0,13344,0.284,Paid
0.0963,224.66,RENT,105000,Verified,credit_card,3.19,0,0,8035,0.3,Paid
0.1411,171.15,OWN,25740,Not Verified,debt_consolidation,6.2,1,0,4852,0.578,Paid
0.1253,184.07,RENT,27996,Not Verified,moving,22.72,0,0,3972,0.378,Paid
0.1663,532.05,OTHER,46000,Verified,debt_consolidation,7.93,0,0,14608,0.949,Paid
0.1253,309.57,RENT,13000,Not Verified,small_business,0.92,0,0,3498,0.479,Notpaid
0.1316,168.86,RENT,58000,Source Verified,debt_consolidation,0.12,0,0,5176,0.456,Paid
0.1663,354.7,MORTGAGE,85000,Not Verified,small_business,15.61,0,0,66526,0.936,Paid
0.08,313.37,MORTGAGE,111150,Verified,home_improvement,0.49,0,0,7195,0.063,Paid
0.1253,87.02,RENT,16000,Not Verified,debt_consolidation,19.2,0,0,7155,0.383,Paid
0.1411,167.73,MORTGAGE,53000,Not Verified,debt_consolidation,3.22,0,0,4341,0.904,Paid
0.0963,185.35,RENT,36900,Source Verified,medical,7.15,0,0,9619,0.659,Notpaid
0.1632,847.53,MORTGAGE,79996,Not Verified,debt_consolidation,14.93,0,0,30564,0.786,Paid
0.1442,292.26,MORTGAGE,85000,Verified,home_improvement,6.11,0,0,7429,0.911,Paid
0.0737,322.88,OWN,48000,Not Verified,car,12.07,0,0,21326,0.379,Paid
0.1253,401.6,RENT,53004,Not Verified,debt_consolidation,16.26,0,0,7464,0.412,Notpaid
0.0963,385.14,MORTGAGE,210000,Verified,debt_consolidation,13.14,0,0,56967,0.283,Paid
0.1284,504.27,RENT,30000,Source Verified,debt_consolidation,12.92,0,0,20105,0.334,Paid
0.1284,504.27,OWN,70000,Verified,small_business,0.26,0,0,186,0.007,Paid
0.1316,405.25,RENT,43000,Not Verified,credit_card,7.14,0,0,7879,0.29,Paid
0.1189,165.82,RENT,48000,Not Verified,major_purchase,18.13,0,0,15155,0.423,Paid
0.1537,193.4,MORTGAGE,45300,Not Verified,major_purchase,8.26,0,1,260,0.033,Paid
0.1284,605.13,RENT,55000,Verified,wedding,7.29,0,0,16955,0.228,Paid
0.1411,405.62,RENT,48500,Source Verified,debt_consolidation,20.96,0,0,15677,0.499,Paid
0.1442,412.6,MORTGAGE,37000,Not Verified,debt_consolidation,7.91,0,0,8748,0.858,Notpaid
0.08,188.02,RENT,23198,Not Verified,car,8.95,0,0,1112,0.253,Paid
0.1316,574.1,MORTGAGE,51996,Not Verified,debt_consolidation,16.87,0,0,13429,0.61,Notpaid
0.1663,780.34,MORTGAGE,66000,Verified,credit_card,14.96,0,0,27302,0.348,Paid
0.1379,255.57,RENT,32000,Source Verified,small_business,9.86,1,0,1805,0.101,Paid
0.1568,350.02,MORTGAGE,57000,Verified,home_improvement,7.62,0,0,1815,0.342,Notpaid
0.0963,192.57,RENT,44000,Verified,debt_consolidation,4.99,0,0,11741,0.146,Paid
0.1442,82.52,OWN,25000,Not Verified,car,12.38,0,0,5285,0.601,Paid
0.1379,468.54,RENT,33000,Verified,debt_consolidation,20.36,0,0,19812,0.667,Paid
0.1253,669.33,MORTGAGE,90000,Not Verified,small_business,0.68,0,0,3719,0.152,Paid
0.1253,836.66,MORTGAGE,85000,Verified,educational,16.24,0,0,93559,0.221,Paid
0.0963,385.14,OWN,60000,Not Verified,small_business,6.76,0,0,1977,0.033,Paid
0.1347,135.7,RENT,20000,Source Verified,house,15.06,1,0,1067,0.194,Paid
0.1379,340.76,MORTGAGE,47000,Source Verified,other,23.69,1,1,1400,0.778,Paid
0.1316,81.05,RENT,77700,Not Verified,educational,19.1,0,1,5396,0.231,Paid
0.1189,331.64,RENT,54480,Not Verified,debt_consolidation,21.54,0,1,11628,0.404,Paid
0.08,94.01,RENT,43500,Not Verified,moving,5.49,0,0,2786,0.392,Paid
0.0768,224.58,RENT,85000,Source Verified,major_purchase,16.72,0,0,3712,0.383,Paid
0.1284,336.18,RENT,28000,Not Verified,debt_consolidation,10.89,0,0,9020,0.567,Paid
0.1347,339.23,RENT,75000,Source Verified,debt_consolidation,8.54,0,0,24485,0.263,Paid
0.0932,383.37,MORTGAGE,143150,Source Verified,home_improvement,4.69,0,0,4384,0.05,Paid
0.08,441.84,MORTGAGE,63000,Verified,debt_consolidation,10.82,0,0,10513,0.32,Paid
0.0737,521.57,RENT,78000,Source Verified,car,1.15,0,0,800,0.023,Paid
0.1316,337.71,RENT,33500,Source Verified,small_business,17.37,0,0,26,0.006,Paid
0.0963,160.48,MORTGAGE,45204,Source Verified,other,11.12,0,0,4637,0.126,Paid
0.1221,333.15,RENT,56500,Source Verified,other,19.2,0,0,2435,0.138,Paid
0.1411,342.29,RENT,85000,Source Verified,debt_consolidation,3.92,2,0,3520,0.221,Paid
0.0932,351.42,RENT,65867.36,Source Verified,credit_card,19.15,0,0,4148,0.143,Paid
0.1316,168.86,RENT,142000,Verified,home_improvement,23.26,0,1,71053,0.834,Paid
0.16,421.89,MORTGAGE,36000,Verified,home_improvement,0.33,1,1,12683,0.348,Paid
0.0737,263.89,RENT,28800,Source Verified,car,19.83,0,0,9321,0.272,Paid
0.0768,31.2,MORTGAGE,91000,Not Verified,other,9.77,0,0,21003,0.455,Paid
0.1253,46.86,MORTGAGE,66500,Not Verified,other,14.29,0,0,13999,0.581,Paid
0.1316,312.38,OWN,52000,Source Verified,credit_card,21.9,0,0,9190,0.867,Paid
0.1379,340.76,MORTGAGE,40000,Not Verified,debt_consolidation,21.66,0,0,11998,0.482,Paid
0.1474,241.76,OWN,35482.2,Source Verified,debt_consolidation,17.28,0,0,6547,0.569,Paid
0.1568,490.03,MORTGAGE,55000,Not Verified,debt_consolidation,18.92,0,0,20619,0.594,Paid
0.1379,340.76,RENT,65000,Source Verified,debt_consolidation,18.2,0,0,13875,0.372,Paid
0.08,266.36,MORTGAGE,83000,Not Verified,home_improvement,6.75,0,0,7439,0.065,Paid
0.08,125.35,RENT,48000,Verified,medical,2.77,0,0,703,0.023,Paid
0.0963,545.61,RENT,89004,Verified,debt_consolidation,14.71,0,0,10359,0.211,Paid
0.1695,534.41,RENT,47000,Verified,small_business,0.38,0,0,5330,0.82,Paid
0.1316,692.29,RENT,70000,Source Verified,debt_consolidation,20.06,0,0,20450,0.6,Paid
0.1284,181.54,MORTGAGE,29996,Not Verified,home_improvement,1.72,0,0,586,0.036,Paid
0.1189,331.64,RENT,45000,Source Verified,debt_consolidation,21.95,0,0,5811,0.321,Paid
0.1253,401.6,RENT,88000,Source Verified,debt_consolidation,11.15,0,0,29755,0.779,Paid
0.1474,276.3,RENT,101000,Source Verified,debt_consolidation,6.42,2,0,17588,0.478,Paid
0.1189,116.08,RENT,30000,Not Verified,credit_card,11.68,0,0,4621,0.458,Paid
0.1568,385.02,MORTGAGE,50004,Source Verified,home_improvement,13.94,0,0,11929,0.487,Paid
0.0963,320.95,MORTGAGE,102000,Not Verified,debt_consolidation,2.47,0,0,11616,0.218,Paid
0.16,123.06,OWN,35000,Not Verified,medical,23.45,0,0,5369,0.895,Paid
0.16,632.84,RENT,70000,Source Verified,vacation,8.66,0,0,12584,0.811,Paid
0.0963,356.25,OWN,25000,Verified,small_business,17.71,0,0,6872,0.257,Paid
0.1379,315.2,MORTGAGE,49500,Verified,credit_card,15.85,0,0,6012,0.742,Paid
0.1411,438.13,RENT,90600,Not Verified,debt_consolidation,20.33,0,0,32785,0.918,Paid
0.1221,533.04,MORTGAGE,86000,Verified,debt_consolidation,10.74,0,0,39622,0.473,Paid
0.1379,272.61,RENT,75000,Source Verified,credit_card,12.78,0,0,9287,0.619,Paid
0.0932,191.69,RENT,41000,Not Verified,debt_consolidation,10.77,0,0,1763,0.178,Paid
0.1316,216.13,RENT,56000,Not Verified,medical,12.45,0,0,3981,0.622,Paid
0.1095,297.7,MORTGAGE,81204,Verified,car,0.15,1,0,517,0.089,Paid
0.0932,223.63,RENT,72000,Source Verified,moving,18.5,0,0,41059,0.51,Paid
0.1347,232.37,MORTGAGE,100000,Verified,home_improvement,11.62,0,0,10867,0.511,Paid
0.0932,191.69,MORTGAGE,45000,Not Verified,other,1.33,0,0,2420,0.269,Paid
0.1221,39.98,RENT,31200,Not Verified,educational,4.54,0,0,2317,0.273,Paid
0.1221,369.8,RENT,32244,Verified,debt_consolidation,23.71,0,0,14339,0.581,Paid
0.1347,295.13,MORTGAGE,70236,Not Verified,credit_card,20.43,0,0,19450,0.926,Paid
0.08,203.69,RENT,92000,Source Verified,debt_consolidation,6.59,0,0,713,0.039,Paid
0.0963,256.76,OWN,42000,Not Verified,wedding,9.03,0,0,14894,0.481,Paid
0.1411,342.29,RENT,67000,Verified,debt_consolidation,6.86,0,0,9583,0.773,Paid
0.0963,224.66,OWN,24000,Not Verified,debt_consolidation,7.85,0,0,13197,0.22,Paid
0.0737,62.1,MORTGAGE,65000,Not Verified,home_improvement,2.38,0,0,3630,0.101,Paid
0.1474,331.56,MORTGAGE,55004,Not Verified,debt_consolidation,20.88,0,0,19226,0.931,Paid
0.1347,398.6,RENT,98000,Source Verified,debt_consolidation,16.4,0,0,30993,0.712,Paid
0.08,188.02,MORTGAGE,92004,Not Verified,debt_consolidation,5.07,0,0,21365,0.394,Notpaid
0.1505,529.05,MORTGAGE,45500,Verified,debt_consolidation,11.76,0,0,10244,0.432,Paid
0.1505,520.37,RENT,42000,Not Verified,credit_card,15.43,0,0,21980,0.515,Paid
0.1537,48.79,MORTGAGE,36000,Not Verified,small_business,5.07,0,0,0,,Paid
0.1095,261.71,RENT,39996,Not Verified,car,22.98,0,0,25336,0.485,Notpaid
0.1284,201.71,OWN,42000,Not Verified,other,15.29,1,0,5826,0.315,Paid
0.08,172.35,MORTGAGE,57000,Not Verified,debt_consolidation,18.76,0,0,40383,0.63,Paid
0.0768,112.29,RENT,30500,Source Verified,major_purchase,10.54,0,0,1859,0.114,Paid
0.1537,174.24,OWN,37440,Source Verified,debt_consolidation,22.92,1,0,7566,0.473,Paid
0.1347,508.84,RENT,53500,Verified,debt_consolidation,14.06,3,0,7701,0.303,Paid
0.1221,333.15,MORTGAGE,67000,Source Verified,home_improvement,11.77,0,0,220,0.04,Paid
0.1347,488.49,RENT,62000,Verified,credit_card,10.35,0,0,17499,0.6,Paid
0.1379,408.91,OWN,49008,Source Verified,debt_consolidation,11.7,0,0,17386,0.844,Paid
0.1474,207.23,MORTGAGE,100824,Verified,debt_consolidation,4.96,0,0,3402,0.479,Paid
0.1505,156.12,RENT,33000,Source Verified,car,11.78,1,0,6063,0.493,Paid
0.1379,272.61,MORTGAGE,60000,Source Verified,small_business,10.54,0,0,12927,0.331,Paid
0.08,31.34,MORTGAGE,68000,Verified,home_improvement,9.21,0,0,4434,0.169,Paid
0.1474,51.81,RENT,39500,Not Verified,debt_consolidation,20.35,0,0,7616,0.448,Paid
0.1726,429.41,RENT,70802,Not Verified,debt_consolidation,2.71,0,0,3505,0.334,Paid
0.1347,203.54,OWN,40000,Not Verified,small_business,4.62,0,1,7110,0.583,Paid
0.1221,333.15,RENT,50004,Verified,debt_consolidation,3,0,0,6063,0.196,Paid
0.1442,515.74,RENT,90000,Verified,debt_consolidation,8.21,0,0,5226,0.488,Paid
0.0963,320.95,MORTGAGE,60000,Source Verified,debt_consolidation,9.44,0,0,23186,0.615,Notpaid
0.1253,301.2,RENT,40000,Not Verified,car,0.9,0,0,114,0.028,Paid
0.0768,171.55,RENT,70000,Source Verified,credit_card,10.32,0,0,7537,0.179,Paid
0.0932,111.82,MORTGAGE,87000,Source Verified,other,13.5,0,0,18695,0.537,Paid
0.0963,320.95,RENT,30000,Source Verified,debt_consolidation,15.88,0,0,4532,0.336,Notpaid
0.1474,414.45,RENT,54000,Source Verified,debt_consolidation,4.62,1,0,7956,0.485,Paid
0.1347,305.31,MORTGAGE,35100,Not Verified,home_improvement,21.91,0,0,615,0.061,Paid
0.1379,681.51,RENT,72000,Source Verified,debt_consolidation,20.1,0,0,27316,0.452,Paid
0.1347,407.08,RENT,50004,Source Verified,debt_consolidation,13.7,0,0,11442,0.52,Paid
0.1411,342.29,RENT,72500,Verified,home_improvement,24.7,0,0,45383,0.796,Paid
0.1221,199.89,MORTGAGE,35000,Source Verified,renewable_energy,15.22,1,0,6881,0.273,Paid
0.08,219.36,MORTGAGE,96713.32,Not Verified,major_purchase,11.79,0,0,1254,0.038,Paid
0.1411,308.06,RENT,52000,Source Verified,debt_consolidation,24.92,0,0,28336,0.869,Paid
0.1632,565.02,MORTGAGE,67000,Not Verified,debt_consolidation,10.39,2,0,12736,0.704,Paid
0.0737,77.62,RENT,112995,Not Verified,other,0.39,0,0,2498,0.106,Paid
0.1347,678.46,MORTGAGE,184000,Verified,debt_consolidation,7.28,0,0,50381,0.685,Notpaid
0.1379,340.76,RENT,50004,Verified,small_business,16.58,0,0,757,0.229,Paid
0.1316,270.17,RENT,55000,Verified,small_business,20.07,0,0,34260,0.775,Paid
0.1726,644.12,OWN,101300,Verified,house,14.42,0,0,3781,0.163,Paid
0.1253,401.6,RENT,39000,Not Verified,wedding,13.75,0,0,8123,0.572,Paid
0.0768,124.77,RENT,32000,Not Verified,major_purchase,5.7,0,0,7549,0.142,Paid
0.1284,638.75,RENT,65000,Source Verified,debt_consolidation,16.25,0,0,15923,0.563,Paid
0.1284,672.36,MORTGAGE,70000,Verified,small_business,16.87,0,0,4304,0.041,Paid
0.1442,618.89,MORTGAGE,70000,Not Verified,wedding,7.89,0,0,18505,0.959,Paid
0.1316,168.86,MORTGAGE,150000,Not Verified,small_business,10.98,0,0,75454,0.724,Paid
0.1474,690.74,MORTGAGE,114000,Source Verified,debt_consolidation,15.27,0,0,52285,0.934,Paid
0.1442,550.13,RENT,70000,Verified,debt_consolidation,20.54,0,0,16124,0.701,Paid
0.1347,678.46,MORTGAGE,160000,Verified,small_business,5.02,0,0,5253,0.059,Paid
0.08,203.69,MORTGAGE,50000,Not Verified,small_business,3.24,0,0,35624,0.025,Paid
0.0963,449.32,MORTGAGE,132000,Not Verified,small_business,14.59,0,0,152,0.01,Paid
